Entry Index,Exit Index,Trade Duration,Entry Price,Exit Price,Returns for Trade in %,Type of Trade,Trade Close By,No. of Stocks Traded,Profit/Loss,Capital,Max Drawdown for Trade,Max Dip for Trade
727,728,1,47543.74,46464.66,2.269657372348062,short,signal,129,139201.31999999928,6283541.810000005,0.0,0.0
732,733,1,47286.18,46446.1,1.7765867321065092,short,signal,132,110890.56000000023,6394432.370000006,0.0,0.0
734,735,1,45832.01,43451.13,5.194797260691828,short,ID,139,330942.32000000065,6725374.690000006,0.0,0.0
736,737,1,43082.31,41566.48,3.5184510765555386,short,signal,156,236469.47999999914,6961844.1700000055,0.0,0.0
738,739,1,41679.74,41864.62,-0.4435728245905677,short,signal,167,-30874.960000000778,6930969.210000005,0.44546381702943494,0.44348823739904064
740,741,1,41822.49,42729.29,-2.1682114096984733,short,signal,165,-149622.00000000047,6781347.210000005,2.206375744621398,2.1587457030414354
742,743,1,43902.66,42560.11,3.0580151635459054,short,signal,154,206752.70000000045,6988099.910000005,0.0,0.0
750,751,1,40680.91,36445.31,10.411763158690416,short,trailing_take_profit,171,724287.600000001,7712387.510000005,0.0,0.0
752,753,1,35071.42,36244.55,-3.3449743409306056,short,signal,219,-256915.47000000102,7455472.040000005,3.4459987056701578,3.3312054103464064
754,755,1,36660.35,36958.32,-0.8127854753159781,short,signal,203,-60487.910000000236,7394984.130000005,0.8179586181207952,0.8113223371433917
756,757,1,36809.34,37160.1,-0.9529103211304578,short,signal,200,-70152.00000000041,7324832.130000005,0.9577284332931184,0.9486430094610624
765,766,1,41574.25,41382.59,-0.46100651244461055,long,signal,176,-33732.160000000615,7291099.970000004,0.4626484362962332,0.4605178576290475
768,769,1,43839.99,44042.99,0.4630475508776348,long,signal,166,33698.0,7324797.970000004,0.0,0.0
770,771,1,44372.72,43495.44,-1.9770705965286752,long,signal,165,-144751.1999999998,7180046.770000005,2.0160202939736442,1.9761801020704355
778,779,1,40515.7,39974.44,-1.3359265667383133,long,signal,177,-95803.01999999907,7084243.7500000065,1.3523394081407565,1.3342952082190762
780,781,1,40079.17,38386.89,4.222342927760228,short,signal,176,297841.2799999998,7382085.030000007,0.0,0.0
782,783,1,37008.16,38230.33,-3.3024338416176273,short,signal,199,-243211.82999999967,7138873.200000007,3.406865806217147,3.2946224408363376
784,785,1,37250.01,38327.21,-2.8918113042117226,short,signal,191,-205745.19999999943,6933128.000000007,2.9675667317839656,2.8820402637211577
790,791,1,44421.2,43892.98,-1.189116908142945,long,signal,156,-82402.31999999905,6850725.680000009,1.202826150820249,1.18853019877894
792,793,1,42454.0,39148.66,-7.785697460781073,long,nextday,161,-532159.7399999994,6318565.94000001,8.422160108057659,7.767932403914305
794,795,1,39397.96,38420.81,2.480204558814724,short,Max Drawdown Limit,160,156344.00000000023,6474909.94000001,0.0,0.0
796,797,1,37988.0,38730.63,-1.9549068126776807,short,Max Drawdown Limit,170,-126247.09999999955,6348662.84000001,1.988562051280698,1.9497892815478983
801,802,1,38807.36,37777.34,2.6541872469552272,short,Max Drawdown Limit,163,167893.26000000065,6516556.100000011,0.0,0.0
805,806,1,41114.0,40917.9,-0.47696648343629555,long,Max Drawdown Limit,158,-30983.79999999977,6485572.300000011,0.4777342471380631,0.4754627985171457
807,808,1,41757.51,42201.13,1.0623717745622172,long,Max Drawdown Limit,155,68761.09999999928,6554333.40000001,0.0,0.0
809,810,1,41262.11,41002.25,-0.6297787485904152,long,Max Drawdown Limit,158,-41057.88000000009,6513275.52000001,0.6303722278280012,0.6264234285060908
811,812,1,42364.13,42882.76,1.2242196405308092,long,Max Drawdown Limit,153,79350.39000000071,6592625.91000001,0.0,0.0
813,814,1,43991.46,44313.16,0.7312782981060515,long,Max Drawdown Limit,149,47933.30000000065,6640559.210000011,0.0,0.0
815,816,1,44511.27,46827.76,5.204277478490291,long,Max Drawdown Limit,149,345157.01000000077,6985716.220000012,0.0,0.0
817,818,1,47122.21,47434.8,0.6633602286480278,long,signal,148,46263.32000000056,7031979.540000012,0.0,0.0
820,821,1,45510.34,46283.49,1.6988447021050634,long,signal,154,119065.10000000022,7151044.640000013,0.0,0.0
826,827,1,43170.47,43444.19,0.634044521637131,long,signal,165,45163.80000000019,7196208.440000013,0.0,0.0
831,832,1,39530.45,40074.94,-1.377393882437476,short,signal,182,-99097.18000000095,7097111.260000013,1.3963030361172675,1.3770748975136753
838,839,1,40801.13,41493.18,1.6961540035778493,long,signal,173,119724.6500000005,7216835.910000013,0.0,0.0
845,846,1,40426.08,38112.65,-5.722617676509818,long,signal,178,-411790.54000000004,6805045.370000013,6.051253409938679,5.705970665474078
856,857,1,36013.77,35472.39,1.5032583370194161,short,signal,188,101779.43999999951,6906824.810000013,0.0,0.0
858,859,1,34038.4,30076.31,11.640059462254394,short,trailing_take_profit,202,800342.18,7707166.990000012,0.0,0.0
860,861,1,31017.1,29103.94,6.168081477636529,short,ID,248,474463.67999999993,8181630.670000012,0.0,0.0
862,863,1,29029.75,29287.05,-0.8863321248030014,short,signal,281,-72301.2999999998,8109329.370000012,0.891581741240826,0.883702808354703
865,866,1,31328.89,29874.01,4.6438925860443865,short,signal,258,375359.04000000027,8484688.410000013,0.0,0.0
871,872,1,29445.06,30293.94,-2.882928409723048,short,signal,288,-244477.43999999925,8240210.970000014,2.9668832617279346,2.881395617449658
876,877,1,29201.35,28629.8,1.957272523359363,short,signal,282,161177.0999999998,8401388.070000013,0.0,0.0
878,879,1,29031.33,29468.1,-1.5044780931496997,short,signal,289,-126226.52999999907,8275161.540000014,1.5253663555672305,1.5024485114636434
880,881,1,31734.22,31801.04,0.21056134355909709,long,signal,260,17373.199999999924,8292534.740000014,0.0,0.0
884,885,1,29700.21,29864.04,-0.551612261327451,short,signal,279,-45708.57000000049,8246826.170000014,0.5542564988974445,0.5512014291543411
886,887,1,29919.21,31373.1,4.859386327379632,long,signal,275,399819.7499999998,8646645.920000013,0.0,0.0
893,894,1,26574.53,22487.41,15.379839267147903,short,trailing_take_profit,325,1328313.9999999998,9974959.920000013,0.0,0.0
895,896,1,22136.41,22583.72,-2.0206980264640984,short,signal,450,-201289.50000000058,9773670.420000013,2.0595077524621477,2.0179479578299873
897,898,1,20401.31,20468.81,-0.3308611064681631,short,signal,479,-32332.5,9741337.920000013,0.33191025981778033,0.3308122599861512
899,900,1,18970.79,20574.0,-8.450939576053496,short,nextday,513,-822446.7299999995,8918891.190000013,9.22140109660873,8.442851862385648
901,902,1,20573.89,20723.52,-0.7272810343595744,short,signal,433,-64789.790000000445,8854101.400000012,0.7317489045246408,0.7264332372688233
913,914,1,19252.81,19315.83,-0.3273288418677608,short,signal,459,-28926.1800000002,8825175.220000012,0.32776890292722893,0.3266980881876919
919,920,1,21594.75,21591.83,0.013521805068353437,short,signal,408,1191.3599999992875,8826366.580000011,0.0,0.0
921,922,1,20862.47,19963.61,4.3085023010218855,short,signal,423,380217.78000000026,9206584.36000001,0.0,0.0
923,924,1,19328.75,20234.87,-4.687938951044424,short,signal,476,-431313.11999999953,8775271.240000011,4.915097302451002,4.684833192578259
929,930,1,22432.58,23396.62,4.297499440545836,long,ID,391,376939.6399999989,9152210.88000001,0.0,0.0
936,937,1,21310.9,21254.67,0.2638555856392888,short,signal,429,24122.670000001373,9176333.550000012,0.0,0.0
948,949,1,22954.21,23174.39,-0.9592140178206974,short,signal,399,-87851.82000000012,9088481.730000012,0.9666281190840903,0.9573738740131147
950,951,1,23810.0,23149.95,2.772154556908859,short,signal,381,251479.04999999973,9339960.78000001,0.0,0.0
956,957,1,24305.24,24094.82,0.8657392397688806,short,signal,384,80801.28000000073,9420762.060000012,0.0,0.0
961,962,1,20834.39,21140.07,-1.4671895841442937,short,signal,452,-138167.36000000013,9282594.700000012,1.488456239503802,1.4666261510483285
963,964,1,21515.61,21399.83,0.5381209270850272,short,signal,431,49901.1799999995,9332495.880000012,0.0,0.0
965,966,1,21529.12,21368.08,0.7480101369679636,short,signal,433,69730.3199999988,9402226.20000001,0.0,0.0
968,969,1,20241.05,20037.6,1.0051356031431213,short,signal,464,94400.80000000034,9496627.000000011,0.0,0.0
971,972,1,20285.73,19811.66,2.336962978408959,short,signal,468,221864.75999999986,9718491.760000011,0.0,0.0
973,974,1,20050.02,20131.46,-0.40618413348215454,short,signal,484,-39416.959999999366,9679074.800000012,0.4072389232904676,0.40558721428600547
975,976,1,19951.86,19831.9,0.6012472020152464,short,signal,485,58180.59999999958,9737255.400000012,0.0,0.0
977,978,1,20000.3,19796.84,1.0172847407288848,short,signal,486,98881.55999999958,9836136.96000001,0.0,0.0
979,980,1,18790.61,19292.84,-2.6727711340930367,short,signal,523,-262666.28999999975,9573470.670000011,2.7436892957023997,2.6704212341508393
981,982,1,19319.77,21360.11,-10.560891770450684,short,nextday,495,-1009968.3,8563502.37000001,11.793869568345778,10.549656804871159
984,985,1,21826.87,22395.74,2.606282989727811,long,Max Drawdown Limit,392,222997.04000000103,8786499.410000011,0.0,0.0
988,989,1,19701.88,19803.3,0.5147732094602051,long,signal,445,45131.89999999922,8831631.310000012,0.0,0.0
995,996,1,19401.63,19289.91,-0.575827907242851,long,signal,455,-50832.60000000053,8780798.710000012,0.5789063350479601,0.5755742989683246
997,998,1,18920.5,18807.38,0.5978700351470573,short,signal,464,52487.67999999953,8833286.390000012,0.0,0.0
999,1000,1,19227.82,19079.13,0.7733065942992949,short,signal,459,68248.7099999994,8901535.10000001,0.0,0.0
1004,1005,1,19310.95,19056.8,1.3160926831668118,short,signal,460,116909.00000000067,9018444.10000001,0.0,0.0
1010,1011,1,19530.09,19417.96,0.5741396993050264,short,signal,461,51691.93000000047,9070136.03000001,0.0,0.0
1016,1017,1,19375.13,19176.93,-1.0229608781979822,long,signal,468,-92757.60000000034,8977378.43000001,1.0332370493598486,1.0226704394862258
1018,1019,1,19069.39,19262.98,-1.0151871664484293,short,signal,470,-90987.30000000008,8886391.13000001,1.0238948372735046,1.0135174840791537
1025,1026,1,19204.35,19570.4,-1.9060785707404986,short,signal,462,-169115.10000000134,8717276.030000009,1.9399993692754653,1.90307963633378
1029,1030,1,20771.59,20295.11,-2.293902392643026,long,signal,419,-199645.11999999982,8517630.910000008,2.343904333370567,2.2902236812615975
1031,1032,1,20591.84,20809.67,1.0578462148112948,long,Max Drawdown Limit,413,89963.78999999922,8607594.700000007,0.0,0.0
1034,1035,1,20490.74,20483.62,0.034747402973258255,short,Max Drawdown Limit,420,2990.4000000011,8610585.100000007,0.0,0.0
1039,1040,1,21299.37,20905.58,-1.8488340265463123,long,Max Drawdown Limit,404,-159091.15999999887,8451493.940000007,1.8824028169391316,1.847623107516817
1042,1043,1,18547.23,15922.81,14.149929666047168,short,trailing_take_profit,455,1194111.1,9645605.040000007,0.0,0.0
1044,1045,1,17601.15,17070.31,3.015939299420777,short,signal,548,290900.32000000007,9936505.360000007,0.0,0.0
1047,1048,1,16329.85,16619.46,-1.7735006751439772,short,signal,608,-176082.87999999925,9760422.480000008,1.8040497771567652,1.7720805617318043
1055,1056,1,15781.29,16226.94,-2.8239136344367264,short,signal,618,-275411.6999999998,9485010.780000009,2.90365194503236,2.8217190450960787
1062,1063,1,16212.91,16442.53,-1.4162787556336214,short,signal,585,-134327.6999999994,9350683.08000001,1.436554943106885,1.4162103039802674
1074,1075,1,17127.49,17085.05,0.24778878866665416,short,signal,545,23129.80000000127,9373812.88000001,0.0,0.0
1076,1077,1,17209.83,17774.7,-3.2822520617577218,short,signal,544,-307289.27999999945,9066523.60000001,3.3892734807418243,3.278167421665014
1081,1082,1,16776.52,16738.21,-0.22835486739801406,long,signal,540,-20687.400000000707,9045836.20000001,0.22869527529141362,0.22817345338405504
1086,1087,1,16821.43,16778.5,0.25521016940890456,short,signal,537,23053.410000000156,9068889.61000001,0.0,0.0
1092,1093,1,16547.31,16633.47,-0.5206888612106733,short,signal,548,-47215.67999999992,9021673.93000001,0.5233583076306068,0.5206335288052938
1095,1096,1,16542.4,16616.75,-0.449451107457192,short,signal,545,-40520.74999999921,8981153.18000001,0.4511753578620062,0.4491489086659991
1102,1103,1,16943.57,17127.83,1.0874921873017436,long,signal,530,97657.80000000108,9078810.980000012,0.0,0.0
1104,1105,1,17178.26,17440.66,1.5275120995956604,long,signal,528,138547.20000000077,9217358.180000013,0.0,0.0
1106,1107,1,17943.26,18846.62,5.034536644957497,long,signal,513,463423.6800000003,9680781.860000012,0.0,0.0
1108,1109,1,19930.01,20954.92,5.142546340920049,long,signal,485,497081.3499999999,10177863.210000012,0.0,0.0
1110,1111,1,20871.5,21185.65,1.505162542222655,long,signal,487,152991.05000000072,10330854.260000013,0.0,0.0
1112,1113,1,21134.81,20677.47,-2.163918199406572,long,signal,488,-223181.92000000007,10107672.340000013,2.208044666394475,2.160343320921068
1114,1115,1,21071.59,22667.21,7.572375886205069,long,ID,479,764301.9799999995,10871974.320000013,0.0,0.0
1116,1117,1,22783.55,22707.88,-0.3321255906125176,long,signal,477,-36094.58999999917,10835879.730000013,0.3331025343523244,0.33199664511348664
1118,1119,1,22916.45,22632.89,-1.2373644259909424,long,signal,472,-133840.32000000062,10702039.410000013,1.2506057478627817,1.2351587811504818
1120,1121,1,23060.94,23009.65,-0.22241070832323936,long,signal,464,-23798.559999998717,10678240.850000015,0.2228696686495756,0.2223740643092869
1122,1123,1,23074.16,23022.6,-0.22345342148967204,long,signal,462,-23820.720000000605,10654420.130000014,0.223575940401748,0.22307719346862867
1124,1125,1,23742.3,22826.15,-3.858724723383993,long,signal,448,-410435.199999999,10243984.930000015,4.006597069447258,3.8522528208205613
1130,1131,1,23326.84,22932.91,-1.6887413811729333,long,signal,439,-172935.27000000014,10071049.660000015,1.717152390647623,1.6881640414517802
1135,1136,1,21796.35,21625.19,-0.7852690932197357,long,signal,462,-79075.91999999993,9991973.740000015,0.7913943937166493,0.7851805191078743
1137,1138,1,21862.55,21783.54,-0.3613942563881999,long,signal,457,-36107.569999999265,9955866.170000017,0.3626763295473102,0.3613657415396528
1141,1142,1,24324.05,23517.72,-3.3149496074872324,long,signal,409,-329788.9699999992,9626077.200000018,3.425995482354933,3.3125090712222605
1143,1144,1,24569.97,24631.95,0.25225916026759315,long,signal,391,24234.17999999983,9650311.38000002,0.0,0.0
1145,1146,1,24271.76,24842.2,2.3502209975708492,long,signal,397,226464.68000000092,9876776.060000021,0.0,0.0
1151,1152,1,23157.07,23554.85,1.7177475388725727,long,signal,426,169454.2799999995,10046230.34000002,0.0,0.0
1157,1158,1,22354.34,22346.57,0.03475835117476265,short,signal,449,3488.730000000196,10049719.07000002,0.0,0.0
1159,1160,1,22430.24,22410.0,0.09023532516817297,short,signal,448,9067.520000000717,10058786.590000022,0.0,0.0
1162,1163,1,21705.44,20362.22,6.188402538718393,short,ID,463,621910.8599999988,10680697.450000022,0.0,0.0
1164,1165,1,20150.69,20455.73,-1.5137943167206724,short,signal,530,-161671.20000000048,10519026.25000002,1.5369407410690776,1.5136764313083393
1166,1167,1,21997.11,24113.48,-9.621127502658299,short,nextday,478,-1011624.8599999995,9507401.390000021,10.640392873956458,9.617096069134702
1168,1169,1,24670.41,24285.66,-1.5595606234351194,long,signal,385,-148128.75,9359272.640000021,1.5826951056743623,1.5580361438805275
1171,1172,1,27395.13,26907.49,-1.7800244057976706,long,Max Drawdown Limit,341,-166285.23999999982,9192987.40000002,1.8088270196040934,1.7766897749011386
1173,1174,1,27972.87,27717.01,-0.914671966087143,long,Max Drawdown Limit,328,-83922.08000000019,9109065.32000002,0.9213028675482139,0.912892364020861
1195,1196,1,29637.34,30200.42,1.8999005983667838,long,Max Drawdown Limit,307,172865.55999999942,9281930.88000002,0.0,0.0
1200,1201,1,30295.09,30304.65,0.03155626868908892,long,Max Drawdown Limit,306,2925.3600000004008,9284856.240000019,0.0,0.0
1207,1208,1,27816.85,27590.6,-0.8133559335438773,long,Max Drawdown Limit,333,-75341.25,9209514.990000019,0.8180805404172521,0.8114422889545984
1211,1212,1,28415.29,29472.77,3.721517535101699,long,Max Drawdown Limit,324,342623.51999999984,9552138.510000018,0.0,0.0
1223,1224,1,27668.79,27628.27,0.1464465919904717,short,signal,345,13979.40000000015,9566117.910000019,0.0,0.0
1225,1226,1,27598.75,26968.62,2.2831831151773216,short,signal,346,218024.98000000036,9784142.89000002,0.0,0.0
1227,1228,1,26795.01,26775.28,0.07363311303111872,short,signal,365,7201.449999999841,9791344.340000018,0.0,0.0
1229,1230,1,26917.62,27162.14,-0.9084012628159563,short,signal,363,-88760.76000000015,9702583.580000019,0.9148157216904861,0.9065227094239809
1239,1240,1,26329.01,26473.79,-0.5498877473934739,short,signal,368,-53279.04000000091,9649304.540000018,0.5521541970111855,0.5491221957605735
1243,1244,1,28065.0,27736.4,-1.1708533760912117,long,signal,343,-112709.7999999995,9536594.740000019,1.1818663062953922,1.1680613823801926
1249,1250,1,27069.22,27115.21,-0.1698977658018885,short,signal,352,-16188.479999999283,9520406.26000002,0.1700398024821112,0.1697511579484246
1251,1252,1,25728.2,27230.08,-5.837485716062534,short,signal,370,-555695.6000000003,8964710.66000002,6.19870089594167,5.836889569878486
1253,1254,1,26339.34,26498.61,-0.604684855429181,short,Max Drawdown Limit,340,-54151.80000000015,8910558.86000002,0.6077261914860481,0.6040551898860796
1255,1256,1,26477.81,25841.21,2.4042773930321357,short,Max Drawdown Limit,336,213897.60000000073,9124456.460000021,0.0,0.0
1258,1259,1,25905.19,25934.25,-0.11217829323004892,short,Max Drawdown Limit,352,-10229.120000000461,9114227.34000002,0.11223244295331589,0.11210662295166476
1260,1261,1,25128.6,25598.49,-1.8699410233757672,short,Max Drawdown Limit,362,-170100.1800000011,8944127.160000019,1.9018086053240013,1.8663148685514486
1262,1263,1,26345.0,26516.99,-0.6528373505409057,short,Max Drawdown Limit,339,-58304.61000000054,8885822.550000018,0.6561532111622143,0.6518759064691243
1266,1267,1,28307.99,29993.89,5.955562369493552,long,Max Drawdown Limit,313,527686.6999999994,9413509.250000017,0.0,0.0
1268,1269,1,29884.92,30688.5,2.6889146766998264,long,Max Drawdown Limit,314,252324.12000000055,9665833.370000018,0.0,0.0
1270,1271,1,30527.43,30462.66,-0.2121698420076647,long,signal,316,-20467.320000000138,9645366.050000018,0.21219847846002962,0.21174914998560815
1276,1277,1,30472.0,30585.9,0.37378577054345447,long,signal,316,35992.40000000046,9681358.450000018,0.0,0.0
1278,1279,1,30617.03,31156.2,1.7610133967925756,long,signal,316,170377.7200000006,9851736.170000019,0.0,0.0
1281,1282,1,30504.81,29895.43,-1.9976521735424708,long,signal,322,-196220.36000000034,9655515.81000002,2.032210022345756,1.991733808275532
1285,1286,1,30160.71,30411.57,0.8317443455409391,long,signal,320,80275.20000000019,9735791.01000002,0.0,0.0
1289,1290,1,31454.23,30312.01,-3.6313716787853374,long,signal,309,-352945.98000000033,9382845.03000002,3.761609393222598,3.6252419514498153
1291,1292,1,30289.52,30231.99,-0.18993368003190159,long,Max Drawdown Limit,309,-17776.76999999964,9365068.26000002,0.18981997254550192,0.18946033898206155
1300,1301,1,29176.5,29228.91,-0.17963086730759292,short,Max Drawdown Limit,320,-16771.199999999953,9348297.060000021,0.17940379827852002,0.17908251744017953
1308,1309,1,29705.99,29186.01,-1.7504213796611496,long,Max Drawdown Limit,314,-163273.72000000102,9185023.340000018,1.7776081122076082,1.7465611004021961
1310,1311,1,29193.64,29113.99,-0.2728333979592741,long,Max Drawdown Limit,314,-25010.099999999315,9160013.24000002,0.27303563155109273,0.27229217688626706
1314,1315,1,29211.06,29770.42,1.9148911405474394,long,Max Drawdown Limit,313,175079.67999999903,9335092.920000019,0.0,0.0
1321,1322,1,29430.93,29200.0,-0.7846507059070178,long,Max Drawdown Limit,317,-73204.81000000008,9261888.110000018,0.7903875444247878,0.7841894090112643
1323,1324,1,28730.51,26623.41,7.334015302895767,short,Max Drawdown Limit,322,678486.1999999995,9940374.310000017,0.0,0.0
1325,1326,1,26054.0,26100.01,-0.17659476471942273,short,signal,381,-17529.80999999939,9922844.500000019,0.17666113784206358,0.1763495966380629
1327,1328,1,26189.99,26126.92,0.24081719771562854,short,signal,378,23840.460000001265,9946684.96000002,0.0,0.0
1329,1330,1,26056.0,26432.72,-1.4458090267117023,short,signal,381,-143530.32000000044,9803154.64000002,1.4641237976023604,1.4429965418347785
1336,1337,1,27716.34,27299.99,-1.5021824670934132,long,signal,353,-146971.5499999995,9656183.09000002,1.5220460158031093,1.4992270896177415
1341,1342,1,25971.21,25826.02,0.5590421085501934,short,signal,371,53865.48999999951,9710048.58000002,0.0,0.0
1347,1348,1,25901.61,25841.61,0.23164583205445533,short,signal,374,22440.0,9732488.58000002,0.0,0.0
1349,1350,1,25162.52,25840.1,-2.6928145511657737,short,signal,386,-261545.87999999928,9470942.700000022,2.7615612118527375,2.6873484397142584
1355,1356,1,26527.51,26762.51,0.8858728165591117,long,signal,357,83895.0,9554837.700000022,0.0,0.0
1360,1361,1,26580.14,26575.96,-0.015726027026194335,long,signal,359,-1500.6200000001045,9553337.080000022,0.015707809610745745,0.015705342645424288
1366,1367,1,27021.39,26906.96,-0.4234793250828336,long,signal,353,-40393.7900000001,9512943.290000021,0.4246192662838935,0.42282387464968285
1370,1371,1,27494.51,27426.46,0.24750395624435306,short,signal,345,23477.24999999975,9536420.540000021,0.0,0.0
1372,1373,1,27778.57,27410.39,1.3254101993011171,short,signal,343,126285.7400000001,9662706.280000022,0.0,0.0
1374,1375,1,27931.09,27956.67,0.09158253401495647,long,signal,345,8825.099999999347,9671531.38000002,0.0,0.0
1381,1382,1,26862.0,26852.48,0.035440399076764335,short,signal,360,3427.200000000157,9674958.580000019,0.0,0.0
1384,1385,1,28500.78,28395.91,-0.3679548419376557,long,signal,339,-35550.92999999966,9639407.650000019,0.368808243108171,0.36745304598502615
1386,1387,1,28320.0,28713.71,1.3902189265536693,long,signal,340,133861.3999999997,9773269.05000002,0.0,0.0
1388,1389,1,29669.04,29909.8,0.8114856429463116,long,signal,329,79210.03999999947,9852479.090000018,0.0,0.0
1390,1391,1,29992.46,33069.99,10.261012267749958,long,take_profit,328,1009429.8399999996,10861908.930000018,0.0,0.0
1392,1393,1,33922.73,34496.05,1.6900762409157506,long,signal,320,183462.3999999999,11045371.330000017,0.0,0.0
1394,1395,1,34151.66,33892.02,-0.7602558704320863,long,signal,323,-83863.72000000215,10961507.610000014,0.7650746866561945,0.7592657367002473
1400,1401,1,35421.43,34941.59,-1.354660159118375,long,signal,309,-148270.56000000116,10813237.050000014,1.3711949466603095,1.3526475123251802
1408,1409,1,36701.09,37301.63,1.6363001752809,long,signal,294,176558.76000000024,10989795.810000014,0.0,0.0
1411,1412,1,37064.13,36462.93,-1.6220534516795542,long,signal,296,-177955.19999999914,10811840.610000014,1.6459288147052977,1.6192766733488475
1422,1423,1,37294.28,37713.57,1.1242742854936492,long,signal,289,121174.81000000026,10933015.420000015,0.0,0.0
1432,1433,1,39972.26,41991.1,5.050602592898166,long,signal,273,551143.319999999,11484158.740000013,0.0,0.0
1434,1435,1,44073.32,43762.69,-0.7048028149456346,long,signal,260,-80763.79999999932,11403394.940000014,0.7082434698170577,0.7032626579663491
1436,1437,1,43273.14,44170.99,2.0748436559029426,long,signal,263,236134.5499999996,11639529.490000013,0.0,0.0
1440,1441,1,41253.4,41492.39,0.5793219467971076,long,signal,282,67395.17999999943,11706924.670000013,0.0,0.0
1442,1443,1,42869.03,43022.26,0.35743752541170914,long,signal,273,41831.790000000874,11748756.460000014,0.0,0.0
1447,1448,1,42657.8,42275.99,-0.8950531907412124,long,signal,275,-104997.75000000137,11643758.710000014,0.9017513383356591,0.8936924546651116
1459,1460,1,42140.28,42283.58,0.3400546935141459,long,signal,276,39550.8000000008,11683309.510000015,0.0,0.0
